Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator,Anti-Plurality,Two-Approval,Three-Approval,Instant Runoff,Bottom-Two-Runoff Instant Runoff,Benham,PluralityWRunoff PUT,Coombs,Baldwin,Strict Nanson,Weak Nanson,Iterated Removal Condorcet Loser,Raynaud,Tideman Alternative Top Cycle,Knockout Voting,Banks,Condorcet,Copeland,Llull,Uncovered Set,Uncovered Set - Fishburn,Uncovered Set - Bordes,Uncovered Set - McKelvey,Slater,Top Cycle,GOCHA,Bipartisan Set,Minimax,Split Cycle,Ranked Pairs ZT,Ranked Pairs TB,Simple Stable Voting,Stable Voting,Loss-Trimmer Voting,Daunou,Blacks,Condorcet IRV,Condorcet IRV PUT,Smith IRV,Smith-Minimax,Condorcet Plurality,Copeland-Local-Borda,Copeland-Global-Borda,Borda-Minimax Faceoff,Bucklin,Simplified Bucklin,Weighted Bucklin,Bracket Voting,Superior Voting
Sequential Approval Chamberlin-Courant (seq-CC),0.081504,0.398,0.317392,0.083136,0.0,0.064416,0.023184,0.023184,0.023184,0.023184,0.0,0.023184,0.0,0.323072,0.0,0.023184,0.245456,0.258848,0.082752,0.083632,0.06256,0.08128,0.081008,0.068112,0.08128,0.08128,0.08128,0.08128,0.126736,0.08128,0.08128,0.082176,0.08128,0.081936,0.08128,0.08128,0.08128,0.08128,0.08128,0.08128,0.08128,0.08128,0.08128,0.08152,0.08128,0.08128,0.081824,0.081824,0.082336,0.082336,0.08128,0.081232,0.082176,0.081008,0.081008,0.08128,0.08128,0.0804,0.08128,0.082176,0.08128,0.08272,0.17768,0.08008,0.080416,0.0804
Monroe's Approval Rule (Monroe),0.080592,0.398432,0.31824,0.082288,0.023184,0.062176,0.0,0.0,0.0,0.0,0.023184,0.0,0.023184,0.31344,0.023184,0.0,0.24512,0.274496,0.081952,0.082784,0.063072,0.080432,0.08016,0.068448,0.080432,0.080432,0.080432,0.080432,0.1284,0.080432,0.080432,0.081296,0.080432,0.081056,0.080432,0.080432,0.080432,0.080432,0.080432,0.080432,0.080432,0.080432,0.080432,0.080608,0.080432,0.080432,0.08096,0.08096,0.081456,0.081456,0.080432,0.080384,0.081296,0.08016,0.08016,0.080432,0.080432,0.079552,0.080432,0.081296,0.080432,0.08192,0.194272,0.07928,0.079536,0.079552
Greedy Monroe,0.081504,0.398,0.317392,0.083136,0.0,0.064416,0.023184,0.023184,0.023184,0.023184,0.0,0.023184,0.0,0.323072,0.0,0.023184,0.245456,0.258848,0.082752,0.083632,0.06256,0.08128,0.081008,0.068112,0.08128,0.08128,0.08128,0.08128,0.126736,0.08128,0.08128,0.082176,0.08128,0.081936,0.08128,0.08128,0.08128,0.08128,0.08128,0.08128,0.08128,0.08128,0.08128,0.08152,0.08128,0.08128,0.081824,0.081824,0.082336,0.082336,0.08128,0.081232,0.082176,0.081008,0.081008,0.08128,0.08128,0.0804,0.08128,0.082176,0.08128,0.08272,0.17768,0.08008,0.080416,0.0804
Minimax Approval Voting (MAV),0.317616,0.328224,0.319568,0.317856,0.323072,0.314544,0.31344,0.31344,0.31344,0.31344,0.323072,0.31344,0.323072,0.0,0.323072,0.31344,0.319872,0.4,0.318144,0.317744,0.320384,0.318384,0.318224,0.320384,0.318384,0.318384,0.318384,0.318384,0.336192,0.318384,0.318384,0.318048,0.318384,0.318384,0.318384,0.318384,0.318384,0.318384,0.318384,0.318384,0.318384,0.318384,0.318384,0.318112,0.318384,0.318384,0.318384,0.318384,0.318016,0.318016,0.318384,0.318336,0.318048,0.318224,0.318224,0.318384,0.318384,0.318,0.318384,0.318048,0.318384,0.31816,0.388672,0.317776,0.318,0.318
Method of Equal Shares (aka Rule X) with Phragmén phase,0.081504,0.398,0.317392,0.083136,0.0,0.064416,0.023184,0.023184,0.023184,0.023184,0.0,0.023184,0.0,0.323072,0.0,0.023184,0.245456,0.258848,0.082752,0.083632,0.06256,0.08128,0.081008,0.068112,0.08128,0.08128,0.08128,0.08128,0.126736,0.08128,0.08128,0.082176,0.08128,0.081936,0.08128,0.08128,0.08128,0.08128,0.08128,0.08128,0.08128,0.08128,0.08128,0.08152,0.08128,0.08128,0.081824,0.081824,0.082336,0.082336,0.08128,0.081232,0.082176,0.081008,0.081008,0.08128,0.08128,0.0804,0.08128,0.082176,0.08128,0.08272,0.17768,0.08008,0.080416,0.0804
E Pluribus Hugo (EPH),0.080592,0.398432,0.31824,0.082288,0.023184,0.062176,0.0,0.0,0.0,0.0,0.023184,0.0,0.023184,0.31344,0.023184,0.0,0.24512,0.274496,0.081952,0.082784,0.063072,0.080432,0.08016,0.068448,0.080432,0.080432,0.080432,0.080432,0.1284,0.080432,0.080432,0.081296,0.080432,0.081056,0.080432,0.080432,0.080432,0.080432,0.080432,0.080432,0.080432,0.080432,0.080432,0.080608,0.080432,0.080432,0.08096,0.08096,0.081456,0.081456,0.080432,0.080384,0.081296,0.08016,0.08016,0.080432,0.080432,0.079552,0.080432,0.081296,0.080432,0.08192,0.194272,0.07928,0.079536,0.079552
Random Serial Dictator,0.251136,0.372976,0.321344,0.251488,0.245456,0.24856,0.24512,0.24512,0.24512,0.24512,0.245456,0.24512,0.245456,0.319872,0.245456,0.24512,0.0,0.284416,0.251344,0.251552,0.248112,0.25112,0.251104,0.249104,0.25112,0.25112,0.25112,0.25112,0.261456,0.25112,0.25112,0.251248,0.25112,0.25128,0.25112,0.25112,0.25112,0.25112,0.25112,0.25112,0.25112,0.25112,0.25112,0.251088,0.25112,0.25112,0.2512,0.2512,0.251216,0.251216,0.25112,0.25112,0.251248,0.251104,0.251104,0.25112,0.25112,0.251056,0.25112,0.251248,0.25112,0.25136,0.266208,0.250976,0.25104,0.251056
Anti-Plurality,0.268128,0.38248,0.319632,0.267632,0.258848,0.275168,0.274496,0.274496,0.274496,0.274496,0.258848,0.274496,0.258848,0.4,0.258848,0.274496,0.284416,0.0,0.266928,0.267696,0.265696,0.2668,0.26696,0.263232,0.2668,0.2668,0.2668,0.2668,0.227184,0.2668,0.2668,0.267616,0.2668,0.267008,0.2668,0.2668,0.2668,0.2668,0.2668,0.2668,0.2668,0.2668,0.2668,0.267408,0.2668,0.2668,0.266688,0.266688,0.267632,0.267632,0.2668,0.2668,0.267616,0.26696,0.26696,0.2668,0.2668,0.267296,0.2668,0.267616,0.2668,0.266928,0.151712,0.267584,0.267312,0.267296
Two-Approval,0.004976,0.399888,0.319376,0.0036,0.082752,0.06344,0.081952,0.081952,0.081952,0.081952,0.082752,0.081952,0.082752,0.318144,0.082752,0.081952,0.251344,0.266928,0.0,0.003808,0.072288,0.00488,0.005152,0.023024,0.00488,0.00488,0.00488,0.00488,0.066432,0.00488,0.00488,0.004304,0.00488,0.005536,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.004704,0.00488,0.00488,0.005424,0.005424,0.004336,0.004336,0.00488,0.004928,0.004304,0.005152,0.005152,0.00488,0.00488,0.005472,0.00488,0.004304,0.00488,4.8e-05,0.173056,0.002864,0.005456,0.005472
Three-Approval,0.002224,0.399952,0.319456,0.000496,0.083632,0.062336,0.082784,0.082784,0.082784,0.082784,0.083632,0.082784,0.083632,0.317744,0.083632,0.082784,0.251552,0.267696,0.003808,0.0,0.071488,0.002416,0.002688,0.0212,0.002416,0.002416,0.002416,0.002416,0.064144,0.002416,0.002416,0.001488,0.002416,0.003024,0.002416,0.002416,0.002416,0.002416,0.002416,0.002416,0.002416,0.002416,0.002416,0.002176,0.002416,0.002416,0.002912,0.002912,0.00136,0.00136,0.002416,0.002464,0.001488,0.002688,0.002688,0.002416,0.002416,0.003264,0.002416,0.001488,0.002416,0.003824,0.1744,0.004624,0.003248,0.003264
Instant Runoff,0.070512,0.398144,0.318432,0.071088,0.06256,0.01992,0.063072,0.063072,0.063072,0.063072,0.06256,0.063072,0.06256,0.320384,0.06256,0.063072,0.248112,0.265696,0.072288,0.071488,0.0,0.069072,0.0688,0.05032,0.069072,0.069072,0.069072,0.069072,0.112016,0.069072,0.069072,0.070064,0.069072,0.070128,0.069072,0.069072,0.069072,0.069072,0.069072,0.069072,0.069072,0.069072,0.069072,0.069728,0.069072,0.069072,0.069968,0.069968,0.07016,0.07016,0.069072,0.06912,0.070064,0.0688,0.0688,0.069072,0.069072,0.069408,0.069072,0.070064,0.069072,0.072272,0.184784,0.070832,0.069424,0.069408
Bottom-Two-Runoff Instant Runoff,0.001984,0.4,0.319392,0.002144,0.08128,0.06152,0.080432,0.080432,0.080432,0.080432,0.08128,0.080432,0.08128,0.318384,0.08128,0.080432,0.25112,0.2668,0.00488,0.002416,0.069072,0.0,0.000272,0.018784,0.0,0.0,0.0,0.0,0.061872,0.0,0.0,0.001056,0.0,0.001248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000848,0.0,0.0,0.00104,0.00104,0.001088,0.001088,0.0,4.8e-05,0.001056,0.000272,0.000272,0.0,0.0,0.00088,0.0,0.001056,0.0,0.004832,0.173104,0.004928,0.000896,0.00088
Benham,0.001712,0.4,0.31936,0.002352,0.081008,0.061248,0.08016,0.08016,0.08016,0.08016,0.081008,0.08016,0.081008,0.318224,0.081008,0.08016,0.251104,0.26696,0.005152,0.002688,0.0688,0.000272,0.0,0.018832,0.000272,0.000272,0.000272,0.000272,0.062144,0.000272,0.000272,0.001264,0.000272,0.001328,0.000272,0.000272,0.000272,0.000272,0.000272,0.000272,0.000272,0.000272,0.000272,0.000928,0.000272,0.000272,0.001168,0.001168,0.00136,0.00136,0.000272,0.00032,0.001264,0.0,0.0,0.000272,0.000272,0.000608,0.000272,0.001264,0.000272,0.005104,0.173376,0.004912,0.000624,0.000608
PluralityWRunoff PUT,0.020544,0.399408,0.318768,0.020864,0.068112,0.046016,0.068448,0.068448,0.068448,0.068448,0.068112,0.068448,0.068112,0.320384,0.068112,0.068448,0.249104,0.263232,0.023024,0.0212,0.05032,0.018784,0.018832,0.0,0.018784,0.018784,0.018784,0.018784,0.074048,0.018784,0.018784,0.01984,0.018784,0.019984,0.018784,0.018784,0.018784,0.018784,0.018784,0.018784,0.018784,0.018784,0.018784,0.019568,0.018784,0.018784,0.019776,0.019776,0.019872,0.019872,0.018784,0.018832,0.01984,0.018832,0.018832,0.018784,0.018784,0.01944,0.018784,0.01984,0.018784,0.023008,0.173136,0.0224,0.019456,0.01944
Coombs,0.001984,0.4,0.319392,0.002144,0.08128,0.06152,0.080432,0.080432,0.080432,0.080432,0.08128,0.080432,0.08128,0.318384,0.08128,0.080432,0.25112,0.2668,0.00488,0.002416,0.069072,0.0,0.000272,0.018784,0.0,0.0,0.0,0.0,0.061872,0.0,0.0,0.001056,0.0,0.001248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000848,0.0,0.0,0.00104,0.00104,0.001088,0.001088,0.0,4.8e-05,0.001056,0.000272,0.000272,0.0,0.0,0.00088,0.0,0.001056,0.0,0.004832,0.173104,0.004928,0.000896,0.00088
Baldwin,0.001984,0.4,0.319392,0.002144,0.08128,0.06152,0.080432,0.080432,0.080432,0.080432,0.08128,0.080432,0.08128,0.318384,0.08128,0.080432,0.25112,0.2668,0.00488,0.002416,0.069072,0.0,0.000272,0.018784,0.0,0.0,0.0,0.0,0.061872,0.0,0.0,0.001056,0.0,0.001248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000848,0.0,0.0,0.00104,0.00104,0.001088,0.001088,0.0,4.8e-05,0.001056,0.000272,0.000272,0.0,0.0,0.00088,0.0,0.001056,0.0,0.004832,0.173104,0.004928,0.000896,0.00088
Strict Nanson,0.001984,0.4,0.319392,0.002144,0.08128,0.06152,0.080432,0.080432,0.080432,0.080432,0.08128,0.080432,0.08128,0.318384,0.08128,0.080432,0.25112,0.2668,0.00488,0.002416,0.069072,0.0,0.000272,0.018784,0.0,0.0,0.0,0.0,0.061872,0.0,0.0,0.001056,0.0,0.001248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000848,0.0,0.0,0.00104,0.00104,0.001088,0.001088,0.0,4.8e-05,0.001056,0.000272,0.000272,0.0,0.0,0.00088,0.0,0.001056,0.0,0.004832,0.173104,0.004928,0.000896,0.00088
Weak Nanson,0.001984,0.4,0.319392,0.002144,0.08128,0.06152,0.080432,0.080432,0.080432,0.080432,0.08128,0.080432,0.08128,0.318384,0.08128,0.080432,0.25112,0.2668,0.00488,0.002416,0.069072,0.0,0.000272,0.018784,0.0,0.0,0.0,0.0,0.061872,0.0,0.0,0.001056,0.0,0.001248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000848,0.0,0.0,0.00104,0.00104,0.001088,0.001088,0.0,4.8e-05,0.001056,0.000272,0.000272,0.0,0.0,0.00088,0.0,0.001056,0.0,0.004832,0.173104,0.004928,0.000896,0.00088
Iterated Removal Condorcet Loser,0.063776,0.366096,0.319888,0.063872,0.126736,0.112272,0.1284,0.1284,0.1284,0.1284,0.126736,0.1284,0.126736,0.336192,0.126736,0.1284,0.261456,0.227184,0.066432,0.064144,0.112016,0.061872,0.062144,0.074048,0.061872,0.061872,0.061872,0.061872,0.0,0.061872,0.061872,0.062896,0.061872,0.06296,0.061872,0.061872,0.061872,0.061872,0.061872,0.061872,0.061872,0.061872,0.061872,0.062656,0.061872,0.061872,0.062752,0.062752,0.062928,0.062928,0.061872,0.061872,0.062896,0.062144,0.062144,0.061872,0.061872,0.062704,0.061872,0.062896,0.061872,0.066416,0.207088,0.066528,0.06272,0.062704
Raynaud,0.001984,0.4,0.319392,0.002144,0.08128,0.06152,0.080432,0.080432,0.080432,0.080432,0.08128,0.080432,0.08128,0.318384,0.08128,0.080432,0.25112,0.2668,0.00488,0.002416,0.069072,0.0,0.000272,0.018784,0.0,0.0,0.0,0.0,0.061872,0.0,0.0,0.001056,0.0,0.001248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000848,0.0,0.0,0.00104,0.00104,0.001088,0.001088,0.0,4.8e-05,0.001056,0.000272,0.000272,0.0,0.0,0.00088,0.0,0.001056,0.0,0.004832,0.173104,0.004928,0.000896,0.00088
Tideman Alternative Top Cycle,0.001984,0.4,0.319392,0.002144,0.08128,0.06152,0.080432,0.080432,0.080432,0.080432,0.08128,0.080432,0.08128,0.318384,0.08128,0.080432,0.25112,0.2668,0.00488,0.002416,0.069072,0.0,0.000272,0.018784,0.0,0.0,0.0,0.0,0.061872,0.0,0.0,0.001056,0.0,0.001248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000848,0.0,0.0,0.00104,0.00104,0.001088,0.001088,0.0,4.8e-05,0.001056,0.000272,0.000272,0.0,0.0,0.00088,0.0,0.001056,0.0,0.004832,0.173104,0.004928,0.000896,0.00088
Knockout Voting,0.000928,0.4,0.319472,0.001088,0.082176,0.06088,0.081296,0.081296,0.081296,0.081296,0.082176,0.081296,0.082176,0.318048,0.082176,0.081296,0.251248,0.267616,0.004304,0.001488,0.070064,0.001056,0.001264,0.01984,0.001056,0.001056,0.001056,0.001056,0.062896,0.001056,0.001056,0.0,0.001056,0.001696,0.001056,0.001056,0.001056,0.001056,0.001056,0.001056,0.001056,0.001056,0.001056,0.000816,0.001056,0.001056,0.001584,0.001584,0.00016,0.00016,0.001056,0.001104,0.0,0.001264,0.001264,0.001056,0.001056,0.001776,0.001056,0.0,0.001056,0.004256,0.17416,0.004448,0.00176,0.001776
Banks,0.001984,0.4,0.319392,0.002144,0.08128,0.06152,0.080432,0.080432,0.080432,0.080432,0.08128,0.080432,0.08128,0.318384,0.08128,0.080432,0.25112,0.2668,0.00488,0.002416,0.069072,0.0,0.000272,0.018784,0.0,0.0,0.0,0.0,0.061872,0.0,0.0,0.001056,0.0,0.001248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000848,0.0,0.0,0.00104,0.00104,0.001088,0.001088,0.0,4.8e-05,0.001056,0.000272,0.000272,0.0,0.0,0.00088,0.0,0.001056,0.0,0.004832,0.173104,0.004928,0.000896,0.00088
Condorcet,0.001984,0.399536,0.319488,0.002784,0.081936,0.061712,0.081056,0.081056,0.081056,0.081056,0.081936,0.081056,0.081936,0.318384,0.081936,0.081056,0.25128,0.267008,0.005536,0.003024,0.070128,0.001248,0.001328,0.019984,0.001248,0.001248,0.001248,0.001248,0.06296,0.001248,0.001248,0.001696,0.001248,0.0,0.001248,0.001248,0.001248,0.001248,0.001248,0.001248,0.001248,0.001248,0.001248,0.001536,0.001248,0.001248,0.000416,0.000416,0.001696,0.001696,0.001248,0.001248,0.001696,0.001328,0.001328,0.001248,0.001248,0.001536,0.001248,0.001696,0.001248,0.005488,0.174352,0.005408,0.001536,0.001536
Copeland,0.001984,0.4,0.319392,0.002144,0.08128,0.06152,0.080432,0.080432,0.080432,0.080432,0.08128,0.080432,0.08128,0.318384,0.08128,0.080432,0.25112,0.2668,0.00488,0.002416,0.069072,0.0,0.000272,0.018784,0.0,0.0,0.0,0.0,0.061872,0.0,0.0,0.001056,0.0,0.001248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000848,0.0,0.0,0.00104,0.00104,0.001088,0.001088,0.0,4.8e-05,0.001056,0.000272,0.000272,0.0,0.0,0.00088,0.0,0.001056,0.0,0.004832,0.173104,0.004928,0.000896,0.00088
Llull,0.001984,0.4,0.319392,0.002144,0.08128,0.06152,0.080432,0.080432,0.080432,0.080432,0.08128,0.080432,0.08128,0.318384,0.08128,0.080432,0.25112,0.2668,0.00488,0.002416,0.069072,0.0,0.000272,0.018784,0.0,0.0,0.0,0.0,0.061872,0.0,0.0,0.001056,0.0,0.001248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000848,0.0,0.0,0.00104,0.00104,0.001088,0.001088,0.0,4.8e-05,0.001056,0.000272,0.000272,0.0,0.0,0.00088,0.0,0.001056,0.0,0.004832,0.173104,0.004928,0.000896,0.00088
Uncovered Set,0.001984,0.4,0.319392,0.002144,0.08128,0.06152,0.080432,0.080432,0.080432,0.080432,0.08128,0.080432,0.08128,0.318384,0.08128,0.080432,0.25112,0.2668,0.00488,0.002416,0.069072,0.0,0.000272,0.018784,0.0,0.0,0.0,0.0,0.061872,0.0,0.0,0.001056,0.0,0.001248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000848,0.0,0.0,0.00104,0.00104,0.001088,0.001088,0.0,4.8e-05,0.001056,0.000272,0.000272,0.0,0.0,0.00088,0.0,0.001056,0.0,0.004832,0.173104,0.004928,0.000896,0.00088
Uncovered Set - Fishburn,0.001984,0.4,0.319392,0.002144,0.08128,0.06152,0.080432,0.080432,0.080432,0.080432,0.08128,0.080432,0.08128,0.318384,0.08128,0.080432,0.25112,0.2668,0.00488,0.002416,0.069072,0.0,0.000272,0.018784,0.0,0.0,0.0,0.0,0.061872,0.0,0.0,0.001056,0.0,0.001248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000848,0.0,0.0,0.00104,0.00104,0.001088,0.001088,0.0,4.8e-05,0.001056,0.000272,0.000272,0.0,0.0,0.00088,0.0,0.001056,0.0,0.004832,0.173104,0.004928,0.000896,0.00088
